HSCETE14J00136,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00004,21223.98,21223.98,21223.98,21223.98,21223.98,17/07/2014,17/07/14 00:00,16/08/14 00:00,16/08/14 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,FODFDA,ENFORCEMENT AND REMOVAL OPERATIONS - FOD DALLAS,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,APEX,WAKE,NC,NORTH CAROLINA,275396346,2,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,REPLACE WEST TEXAS CAP SITES COMPUTERS AND MONITORS THAT REQUIRE UPGRADING EQUIPMENT.  THESE EQUIPMENT WILL BE SPLIT BETWEEN WEST TEXAS CAP SITES.,,,,1,7035,ADP SUPPORT EQUIPMENT,D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,,,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
HSCETE14J00139,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00004,4321.89,4321.89,4321.89,4321.89,4321.89,01/08/2014,01/08/14 00:00,31/08/14 00:00,31/08/14 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,NEWARK,ESSEX,NJ,NEW JERSEY,71141806,8,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,MISSION CRITICAL; NEW PO; NO RECOMMENDED VENDOR; TECC FUNDING AUTHORIZED; FOR TECC;IT APPROVAL 39669 AND 39671.,,,,1,7035,ADP SUPPORT EQUIPMENT,D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,,,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
HSCETE14J00145,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00004,17645.04,17645.04,17645.04,17645.04,17645.04,25/07/2014,25/07/14 00:00,24/02/16 00:00,24/02/16 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,NORTH CHARLESTON,CHARLESTON,SC,SOUTH CAROLINA,294055716,6,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,BPA #HSCETE-11-A000002 ORDER FOR 36 HP 6305 PRO MT DESKTOP (NO MONITOR) (NO DEPLOYMENT NEEDED) IT APPROVAL NUBER:  39972,,,,1,7035,ADP SUPPORT EQUIPMENT,D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,N,NO,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
HSCETE14J00146,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00004,7102.4,7102.4,7102.4,7102.4,7102.4,28/07/2014,28/07/14 00:00,28/08/14 00:00,28/08/14 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,EROLSA,ENFORCEMENT AND REMOVAL OPERATIONS - HQ - LAW ENFORCEMENT SYSTEMS ANALYSIS,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,WILLISTON,CHITTENDEN,VT,VERMONT,54952079,0,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,MONITORS,,,,1,7035,ADP SUPPORT EQUIPMENT,D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,ONE,ONLY ONE SOURCE - OTHER ,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,N,NO,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,N,NO,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,Z,NOT APPLICABLE,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
HSCETE14J00152,P00001,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00006,182.73,182.73,11931.45,182.73,11931.45,22/08/2014,22/08/14 00:00,21/09/14 00:00,21/09/14 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,SACSAN,HOMELAND SECURITY INVESTIGATIONS - SAC SAN ANTONIO,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,HARLINGEN,CAMERON,TX,TEXAS,785521700,34,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,RUGGED LAPTOPS,C,FUNDING ONLY ACTION,,1,7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,N,NO,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
HSCETE14J00153,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00006,20923.18,20923.18,20923.18,20923.18,20923.18,25/08/2014,25/08/14 00:00,24/09/14 00:00,24/09/14 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,ICEOFA,OFFICE OF FACILITIES ADMINISTRATION ,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,DALLAS,DALLAS,TX,TEXAS,752346802,24,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,"19 8470P LAPTOPS, 14"" DISPLAY, INTEL 2.6 GHZ PROCESSOR, 8GB MEMORY, 320 GB HARD DRIVE, ICE WINDOWS 7 IMAGE, 3 YR WARRANTY, DVD+/-RW WITH OPTION OF DOCKING STATION FOR STANDARD AND LIGHT LAPTOPS (90W)",,,,1,7035,ADP SUPPORT EQUIPMENT,D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,,,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
HSCETE14J00158,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00004,20420.48,20420.48,20420.48,20420.48,20420.48,11/08/2014,11/08/14 00:00,10/09/14 00:00,10/09/14 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OPR0,OFFICE OF PROFESSIONAL RESPONSIBILITY,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,APEX,WAKE,NC,NORTH CAROLINA,275396346,2,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,PURCHASE DESKTOPS FOR SAC WEST OFFICES. REFERENCE HP BPA HSCETE-11-A-00002.,,,,1,7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,,,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
HSCETE14J00163,P00001,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00006,232.2,232.2,7839.54,232.2,7839.54,19/09/2014,19/09/14 00:00,19/10/14 00:00,19/10/14 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,CIOOPS,OFFICE OF THE CHIEF INFORMATION OFFICER - OPERATIONS DIVISION,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,AUSTIN,TRAVIS,TX,TEXAS,787043207,21,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,"AMB#10410 - AUSTIN, TX DESK TOPS - HP BPA 3 HSCETE-11-A- 00002 EMAIL CORRESPONDCENCE TO ICEOCIOITSRACQ@ICE.DHS.GOV (OAQ-ITS). ALT. COTR: TERESA A KIDWELL-TERESA.A. KIDWELL@ICE.DHS.GOV PHONE; (202) 732 7112",C,FUNDING ONLY ACTION,,1,7035,ADP SUPPORT EQUIPMENT,D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,,,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
HSCETE14J00166,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00004,9297.86,9297.86,9297.86,9297.86,9297.86,11/08/2014,11/08/14 00:00,10/09/14 00:00,10/09/14 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HQDIV3,HOMELAND SECURITY INTELLIGENCE - HQ - DIV 3,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,WASHINGTON,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,205365112,0,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,TO UPDATE DESKTOP COMPUTERS,,,,1,7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,,,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
HSCETE14J00167,0,0,7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,HSCETE11A00002,P00004,8452.36,8452.36,8452.36,8452.36,8452.36,12/08/2014,12/08/14 00:00,11/09/14 00:00,11/09/14 00:00,,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,TE000,INFORMATION TECHNOLOGY COMMODITIES,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7012,U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,FODFAO,ENFORCEMENT AND REMOVAL OPERATIONS - FOD SAN ANTONIO,X,NOT APPLICABLE,,,54007823,"NET DIRECT SYSTEMS, LLC",,,NET DIRECT SYSTEMS  LLC,54007823,USA,UNITED STATES,2524 RELIANCE AVE,,APEX,NC,NORTH CAROLINA,275396346,2,,,USA,UNITED STATES,SAN ANTONIO,BEXAR,TX,TEXAS,782175209,21,AWARD,A,BPA CALL,,,,,,,J,FIRM FIXED PRICE,DESKTOPS,,,,1,7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",D,NOT A BUNDLED REQUIREMENT,,,541519,OTHER COMPUTER RELATED SERVICES,C,NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,A,U.S. OWNED BUSINESS,,,,,E,NOT REQUIRED,USA,UNITED STATES,D,MFG IN U.S.,,,A,FULL AND OPEN COMPETITION,MAFO,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NONE,NO SET ASIDE USED.,NONE,NO PREFERENCE USED,,,FAIR,FAIR OPPORTUNITY GIVEN,,,1,A,COMMERCIAL ITEM,f,N,NO,N,NO,,,N,NO,,N,NO,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,X,NOT APPLICABLE,,,E,BPA,S,SINGLE AWARD,,NONE,NONE,,,,,N,TRANSACTION DOES NOT USE GFE/GFP,,,X,NO,N,NO,X,NOT APPLICABLE,,,,,N,NO,X,NOT APPLICABLE,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,SMALL BUSINESS,S,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,64,22966438,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,29/11/17 13:01,2014
