34.221353,-119.064598,2,0,,275 SKYWAY DRIVE CAMARRILLO CA 93010,VENHOLD,VENTURA CUSTODY CASE,275 SKYWAY DRIVE,CAMARRILLO,VENTURA,CA,93010,9,LOS,VEN,Other,HOLD,Yes,0,03.11.2017,09.05.2001,5,1,1,0,0,0,234,1326,1053,1092,1,1,0,1,0,0,0,0,0,0,0,0,FEDERAL,129,0.35,285,6,34.221353,-119.064598
34.527854,-117.292586,5,0,,15248 ELEVENTH STREET VICTORVILLE CA 92395,VVGMCCA,VICTOR VALLEY GLOBAL MED CENTER,15248 ELEVENTH STREET,VICTORVILLE,COUNTY,CA,92395,9,LOS,ADE,Other,HOSPITAL,No,1,04.11.2017,19.06.2014,2,1,2,2,0,0,25,63,48,13,0,1,1,1,1,2,0,0,1,0,0,0,,303,0.83,591,6,34.527854,-117.292586
37.2166,-76.6036,207,37.2166,,9320 MERRIMAC TRAIL WILLIAMSBURG VA 23185,VPREGVA,VIRGINIA PENINSULA REGIONAL JAIL,9320 MERRIMAC TRAIL,WILLIAMSBURG,JAMES CITY,VA,23185,4,WAS,WAS,USMS IGA,USMS IGA,Yes,54,04.11.2017,22.10.1997,76,55,62,50,39,1,88,376,267,458,18,37,16,46,8,42,5,34,15,9,13,18,COUNTY,372,1.02,22535,91,37.216367,-76.604942
35.776075,-78.640376,25,0,,330 SOUTH SALISBURY STREET RALEIGH NC 27601,WAKECNC,WAKE COUNTY SHERIFF DEPARTMENT,330 SOUTH SALISBURY STREET,RALEIGH,WAKE,NC,27601,4,ATL,RDU,IGSA,IGSA,Yes,8,04.11.2017,23.09.2008,20,9,7,3,3,3,309,1424,711,599,2,7,1,5,0,3,0,2,2,2,2,2,COUNTY (SHERIFF),358,0.98,2483,19,35.776075,-78.640376
30.1966,-84.3773,409,30.1966,,15 OAK STREET CRAWFORDVILLE FL 32327,WAKULFL,WAKULLA COUNTY JAIL,15 OAK STREET,CRAWFORDVILLE,WAKULLA,FL,32327,11,MIA,KRO,IGSA,IGSA,Yes,107,04.11.2017,06.01.1999,118,105,102,62,56,84,230,881,491,463,6,99,5,97,1,61,2,54,87,7,4,6,COUNTY (SHERIFF),372,1.02,37174,128,30.196064,-84.377121
45.061416,-92.84736,5,0,,14900 NORTH 612ST. STREET STILLWATER MN 55082,WAJAIMN,WASHINGTON COUNTY JAIL,14900 NORTH 612ST. STREET,STILLWATER,WASHINGTON,MN,55082,8,SPM,SPM,USMS IGA,USMS IGA,Yes,12,04.11.2017,16.02.1997,12,4,1,0,0,0,44,108,0,0,2,2,0,0,0,0,0,0,1,1,1,2,COUNTY,89,0.24,298,12,45.061416,-92.84736
37.114037,-113.43523,20,0,,750 SOUTH 5400 WEST HURRICANE UT 84737,WASHCUT,WASHINGTON COUNTY JAIL ,750 SOUTH 5400 WEST,HURRICANE,WASHINGTON,UT,84737,10,SLC,SGU,USMS IGA,USMS IGA,Yes,5,04.11.2017,12.02.2002,7,4,5,3,4,4,24,150,80,78,0,3,0,5,0,3,0,3,1,2,1,0,COUNTY (SHERIFF),371,1.02,1962,20,37.114037,-113.43523
38.880675,-77.229338,1,0,,2675 PROSPERITY AVE. FAIRFAX VA 22031,WASHOLD,WASHINGTON FIELD OFFICE,2675 PROSPERITY AVE.,FAIRFAX,FAIRFAX,VA,22031,4,WAS,WAS,Other,HOLD,Yes,0,20.10.2017,07.02.2005,1,1,0,0,0,0,812,3529,2166,4065,1,0,0,0,0,0,0,0,0,0,0,1,FEDERAL,45,0.12,71,13,38.880675,-77.229338
39.5741,-119.811,77,39.5741,,911 PARR BOULEVARD RENO NV 89512,WASHONV,WASHOE COUNTY JAIL,911 PARR BOULEVARD,RENO,WASHOE,NV,89512,9,SLC,REN,USMS IGA,USMS IGA,Yes,16,04.11.2017,12.08.1993,23,18,14,14,14,17,63,542,461,397,1,17,1,13,0,13,0,14,12,2,3,1,COUNTY (SHERIFF),372,1.02,4951,51,39.572529,-119.809926
43.0676,-77.0322,8,43.0676,,7368 STATE ROUTE 31 LYONS NY 14489,WAYNENY,WAYNE COUNTY JAIL,7368 STATE ROUTE 31,LYONS,WAYNE,NY,14489,2,BUF,BUF,USMS IGA,USMS IGA,Yes,0,01.03.2017,20.01.1995,0,0,2,4,1,1,0,22,32,12,0,0,2,0,3,1,0,0,0,0,0,0,COUNTY (SHERIFF),152,0.42,646,8,43.067527,-77.032349
27.390015,-99.475622,178,0,,9998 SOUTH HIGHWAY 83 LAREDO TX 78046,WEBDCTX,WEBB COUNTY DETENTION CENTER ,9998 SOUTH HIGHWAY 83,LAREDO,WEBB,TX,78046,5,SNA,LRD,USMS IGA,USMS IGA,Yes,174,04.11.2017,02.11.2016,227,131,47,0,0,0,156,1548,0,0,78,53,29,18,0,0,0,0,20,17,16,78,CCA,296,0.81,17175,197,27.390015,-99.475622
31.1666,-105.352,1703,31.1666,,401 S. VAQUERO AVE. SIERRA BLANCA TX 79851,WTXDFTX,WEST TEXAS DETENTION FACILITY,401 S. VAQUERO AVE.,SIERRA BLANCA,HUDSPETH,TX,79851,5,ELP,EPC,USMS IGA,USMS IGA,Yes,485,04.11.2017,18.07.2007,579,490,338,452,202,221,1668,12516,21395,16309,278,212,204,134,225,226,108,94,24,33,156,278,LASALLE CORRECTIONS,371,1.02,123402,827,31.183301,-105.35269
33.752819,-117.8342,2,0,,1001 N. TUSTIN AVENUE SANTA ANA CA 92705,WSTMCCA,WESTERN MEDICAL CENTER,1001 N. TUSTIN AVENUE,SANTA ANA,ORANGE,CA,92705,9,LOS,LOS,Other,HOSPITAL,No,0,24.06.2015,15.01.2009,0,0,0,0,1,1,0,0,0,61,0,0,0,0,0,0,0,1,0,0,0,0,HOSPITAL,0,0,0,0,33.752819,-117.8342
35.408723,-89.547909,141,0,,6299 FINDE NAIFEH DRIVE MASON TN 38049,TNWESDF,WESTERN TENNESSEE DETENTION FACILITY,6299 FINDE NAIFEH DRIVE,MASON,TIPTON,TN,38049,6,NOL,MEM,USMS IGA,USMS IGA,Yes,6,04.11.2017,02.10.1996,31,5,78,3,6,49,191,1367,495,455,3,2,73,5,1,3,3,3,0,1,1,3,CCA,354,0.97,28521,190,35.408723,-89.547909
34.792984,-84.984353,9,0,,805 PROFESSIONAL BLVD DALTON GA 30720,WHITFGA,WHITFIELD COUNTY JAIL,805 PROFESSIONAL BLVD,DALTON,WHITFIELD,GA,30720,11,ATL,ATL,IGSA,IGSA,Yes,0,02.11.2017,18.09.2010,8,3,2,1,1,2,69,332,205,136,1,1,1,1,0,1,0,1,0,0,1,1,COUNTY (SHERIFF),247,0.68,683,12,34.792984,-84.984353
26.4676,-97.7681,250,26.4676,,1601 BUFFALO DRIVE RAYMONDVILLE TX 78580,WCRDFTX,WILLACY CO REGIONAL DETENTION FACILITY,1601 BUFFALO DRIVE,RAYMONDVILLE,WILLACY,TX,78580,5,SNA,PIC,USMS IGA,USMS IGA,Yes,181,04.11.2017,11.07.2014,202,171,49,23,1,6,210,2441,2767,339,157,14,42,6,20,2,1,0,6,2,6,157,M&TC,223,0.61,17830,220,26.46788,-97.768318
38.1699,-75.376,818,38.1699,,5022 JOYNER ROAD SNOW HILL MD 21863,WORCEMD,WORCESTER COUNTY JAIL,5022 JOYNER ROAD,SNOW HILL,WORCESTER,MD,21863,4,BAL,WCD,IGSA,IGSA,Yes,170,04.11.2017,04.01.2000,180,169,174,165,142,168,176,877,805,648,39,130,31,143,28,137,15,127,72,25,33,39,COUNTY (SHERIFF),372,1.02,63635,190,38.217824,-75.326618
46.603304,-120.508152,48,0,,111 NORTH FRONT STREET YAKIMA WA 98901,YIKIMWA,YAKIMA COUNTY DEPARTMENT OF CORRECTIONS,111 NORTH FRONT STREET,YAKIMA,YAKIMA,WA,98901,9,SEA,YAK,USMS IGA,USMS IGA,Yes,2,04.11.2017,31.05.1996,20,6,25,8,7,2,416,1501,327,718,2,4,21,4,0,8,0,7,1,1,2,2,COUNTY (CORRECTIONS),347,0.95,8995,158,46.603304,-120.508152
46.618026,-120.557401,10,0,,3701 RIVER ROAD YAKIMA WA 98902,YAKHOLD,YAKIMA HOLDING ROOM,3701 RIVER ROAD,YAKIMA,YAKIMA,WA,98902,9,SEA,YAK,Other,HOLD,Yes,18,04.11.2017,17.06.2010,18,3,1,3,1,2,406,1419,753,590,1,3,0,1,1,2,0,0,1,1,0,1,,372,1.02,543,5,46.618026,-120.557401
42.871214,-97.393709,3,0,,410 WALNUT STREET YANKTON SD 57078,YANCOSD,YANKTON COUNTY JAIL,410 WALNUT STREET,YANKTON,YANKTON,SD,57078,8,SPM,SPM,USMS IGA,USMS IGA,Yes,0,02.11.2017,25.04.1995,7,2,1,0,0,0,40,149,0,0,1,1,1,1,0,0,0,0,0,0,0,1,COUNTY,158,0.43,438,10,42.871214,-97.393709
34.984406,-81.205334,176,0,,1675-3A YORK HWY YORK SC 29745,YORCOSC,YORK COUNTY DETENTION CENTER,1675-3A YORK HWY,YORK,YORK,SC,29745,4,ATL,CLT,USMS IGA,USMS IGA,Yes,47,04.11.2017,02.01.2002,72,43,44,28,27,34,787,3709,2257,2257,14,29,11,33,2,25,1,26,9,9,10,14,COUNTY (SHERIFF),372,1.02,16018,75,34.984406,-81.205334
39.9865,-76.6608,3426,39.9865,,3400 CONCORD ROAD YORK PA 17402,YORCOPA,YORK COUNTY PRISON,3400 CONCORD ROAD,YORK,YORK,PA,17402,3,PHI,YRK,IGSA,IGSA,Yes,691,04.11.2017,27.01.1988,737,695,690,671,640,730,961,6105,4965,5293,332,363,348,342,291,380,251,389,208,58,96,333,COUNTY (SHERIFF),372,1.02,251892,854,39.987259,-76.663787
39.1411,-121.587,928,39.1411,,215 5TH STREET MARYSVILLE CA 95901,YUBAJCA,YUBA COUNTY JAIL,215 5TH STREET,MARYSVILLE,YUBA,CA,95901,9,SFR,SFR,IGSA,IGSA,Yes,190,04.11.2017,03.01.1996,191,180,168,189,192,199,292,1635,1105,1484,31,149,19,148,9,180,12,180,84,40,25,31,COUNTY (SHERIFF),372,1.02,61261,210,39.140602,-121.586728
32.655916,-114.612156,3,0,,3911 S. PICO AVE. YUMA AZ 85365,YUMHOLD,YUMA HOLDROOM,3911 S. PICO AVE.,YUMA,YUMA,AZ,85365,9,PHO,YUM,Other,HOLD,Yes,4,04.11.2017,07.04.2008,4,2,0,1,0,0,13,1168,1393,1105,2,0,0,0,1,0,0,0,0,0,0,2,FEDERAL,26,0.07,26,2,32.655916,-114.612156
